iso3,location,code_id,lat,lon,people,accuracy,hazard
BFA,Solenzo,1,12.178,-4.079,10685,ADM3,
CAF,Bouar,1,5.935,15.592,10680,ADM2,
KEN,Naivasha,6,-0.721,36.439,10641,ADM3,Flood
SDN,Kassala State,1,16.043,36.018,10633,ADM1,
COD,Tongo,1,-1.208,29.279,10600,ADM3,
COD,Katale,1,-1.438,28.848,10500,ADM3,
SOM,Jowhar,0,2.993,45.568,10402,ADM2,
COD,Kiwanja,1,-1.158,29.431,10340,ADM3,
YEM,Dhamar Governorate,6,14.54,44.306,10339,ADM1,Flood
NGA,Rivers,6,5.023,6.836,10321,ADM1,Flood
SSD,Northern Bari,1,4.868,31.536,10299,ADM3,
BFA,Tougan,1,13.095,-2.922,10290,ADM2,
MMR,Myitkyina Township,6,25.369,97.254,10231,ADM3,Flood
CHN,Yuzhong County,6,36.009,104.19,10160,ADM2,Flood
VNM,Hue City,6,16.455,107.582,10082,ADM2,Typhoon/Hurricane/Cyclone
CAF,Ouham Pendé,1,6.719,15.98,10080,ADM1,
COD,Kalemie,6,-5.946,29.197,10000,ADM3,Flood
COD,Loda,1,1.995,30.893,10000,ADM3,
PAK,Gilgit-Baltistan,6,35.801,74.848,9988,ADM2,Flood
SSD,Panyikang,1,9.377,31.396,9986,ADM3,
IDN,Tolikara,6,-3.488,138.4,9910,ADM2,Flood
MDG,Mananjary,7,-21.239,48.347,9900,ADM3,Wildfire
NGA,Delta,6,5.757,5.496,9853,ADM1,Flood
IND,Gujarat,6,22.413,71.499,9843,ADM1,Flood
MWI,Mangochi,6,-14.14,35.326,9840,ADM1,Flood
AGO,Huambo,6,-12.604,15.603,9749,ADM1,Flood
YEM,Ibb Governorate,6,14.088,44.175,9723,ADM1,Flood
BGD,Kurigram District,6,25.806,89.636,9713,ADM2,Erosion
SDN,Sennar State,1,13.0,33.5,9644,ADM1,
MWI,Nkhotakota,6,-12.832,34.033,9594,ADM1,Flood
BFA,Kamsé,1,13.287,-1.1,9593,ADM3,
SSD,Nadiangere,1,5.52,28.415,9533,ADM3,
THA,Nan Province,6,18.824,100.793,9294,ADM1,Flood
SSD,Eastern Equatoria,1,4.768,33.438,9253,ADM1,
ETH,ቡሌ ሆራ / Bule Hora,0,5.64,38.239,9248,ADM3,
NER,Makalondi,1,12.838,1.691,9212,ADM3,
ETH,Horo And Guduru Awraja,1,9.833,36.667,9190,ADM2,
BFA,Oursi,1,14.649,-0.486,9184,ADM2,
NER,Tillabéri,1,13.799,1.865,9117,ADM1,
SSD,Nagero,1,6.388,27.773,9109,ADM3,
ISR,Israel,1,31.395,34.634,9000,AM0,
MOZ,Búzi,6,-19.884,34.597,9000,ADM3,Flood
HND,Honduras,2,14.849,-86.473,8926,AM0,
BFA,Kawara,1,13.002,-2.89,8861,ADM3,
MEX,San Luis Potosi,6,22.827,-101.096,8848,ADM1,Flood
BRA,Angra dos Reis,6,-23.003,-44.315,8751,ADM2,Storm
MWI,Southern Region,6,-15.306,35.328,8697,ADM1,Storm
SSD,Pieri,1,8.045,32.029,8686,ADM3,
CHN,Yibin City,6,28.557,104.765,8615,ADM3,Flood
YEM,Hadramaut Governorate,1,17.369,49.256,8554,ADM1,
SSD,Terekeka,6,5.437,31.742,8505,?,Flood
COD,Kalehe,2,-2.052,28.569,8469,ADM2,
SSD,Panyikang,6,9.549,31.317,8456,ADM3,Flood
COD,Kasheke,1,-2.152,28.856,8400,ADM3,
CAF,Central African Republic,6,6.603,20.642,8385,AM0,Flood
USA,Glendale,7,34.147,-118.248,8295,ADM3,Wildfire
JPN,Shizuoka Prefecture,6,35.009,138.56,8295,ADM1,Tsunami
SOM,Bossaso,0,10.921,49.4,8289,ADM2,
LKA,Hambantota District,6,6.178,81.131,8230,ADM2,Typhoon/Hurricane/Cyclone
BRA,Fonte Boa,6,-2.496,-66.266,8204,ADM2,Drought
PER,Contamana,6,-7.35,-75.009,8162,ADM3,Erosion
ESP,Porto,7,42.057,-6.534,8100,?,Wildfire
IRQ,Sulaymaniyah,1,35.571,45.36,8088,ADM1,
PAK,Azad Jammu and Kashmir - آزاد جموں و کشمیر,1,33.963,73.905,8065,ADM2,
SOM,Adan Yabaal,0,3.499,46.593,8028,ADM2,
ETH,West Gojjam,1,11.293,37.35,8002,ADM2,
SSD,Torit,0,4.413,32.569,8000,ADM3,
BGD,Ukhia-উখিয়া,6,21.244,92.139,8000,ADM3,Flood
BRA,Mâncio Lima,6,-7.505,-73.433,8000,ADM2,Flood
ETH,Guji,6,9.067,35.5,7950,?,Flood
CHN,Chaozhou City,6,23.831,116.773,7893,ADM3,Typhoon/Hurricane/Cyclone
VNM,Bac Ninh province,6,21.117,106.109,7860,ADM1,Typhoon/Hurricane/Cyclone
NGA,Waduku,2,9.505,11.654,7854,ADM3,
YEM,Sa'dah Governorate,6,17.093,44.04,7847,ADM1,Flood
GRC,Drosia,7,38.109,23.861,7837,ADM3,Wildfire
CHN,Longxi County,6,35.121,104.599,7812,ADM2,Earthquake
COD,Kasongo,0,-4.175,26.541,7800,ADM2,
KEN,Mandera,0,3.229,40.706,7781,ADM1,
MLI,Gao Cercle,1,16.693,0.468,7752,ADM2,
COL,Bajo Baudó,6,4.902,-77.228,7727,ADM2,Flood
SDN,White Nile State,1,12.5,32.5,7718,ADM1,
GRC,Kato Achaia - Araxos,7,38.145,21.52,7689,?,Wildfire
NGA,Edo,6,6.665,5.874,7681,ADM1,Flood
SSD,Doma,1,8.936,32.645,7657,ADM3,
NGA,Bargaja,1,13.197,6.451,7650,ADM3,
COD,Boga,0,1.025,29.956,7626,ADM3,
SDN,Red Sea State,1,20.0,36.0,7602,ADM1,
NGA,Sarkin Pawa,2,10.021,7.112,7580,ADM3,
SYR,Daraa,1,32.622,36.111,7578,ADM3,
MYS,Kuala Perlis,6,6.403,100.135,7574,ADM3,Flood
PHL,Carmen,2,7.205,124.795,7545,ADM3,
NGA,Gebe A,2,13.097,6.584,7537,ADM3,
BRA,Barreirinha,6,-3.066,-57.166,7479,ADM2,Flood
PHL,Shariff Saydona Mustapha,1,6.976,124.482,7475,ADM3,
SSD,Lankien,1,8.527,32.061,7416,ADM3,
COD,Ngenge,1,-1.37,28.576,7400,ADM3,
HTI,Nord-Ouest Department,2,19.786,-73.099,7379,ADM1,
AFG,Momand Dara,1,34.19,71.041,7369,ADM2,
SSD,Tambura,2,5.605,27.472,7329,ADM3,
YEM,Lahij Governorate,6,13.18,44.585,7252,ADM1,Flood
CHN,Zhaotong,6,27.604,104.291,7200,ADM3,Flood
SSD,Panyume,1,3.781,30.951,7110,ADM3,
LKA,Vavuniya District,6,8.836,80.489,7107,ADM2,Flood
UGA,Butaleja,6,0.861,33.878,7000,ADM1,Flood
ISR,Jerusalem,7,31.788,35.219,7000,ADM3,Wildfire
ETH,Dollo,1,6.917,45.083,6960,ADM2,
COD,Tchomia,1,1.442,30.483,6911,ADM3,
BFA,Tansila,1,12.423,-4.396,6854,ADM3,
NGA,Makama 'B',6,9.218,12.475,6845,ADM3,Flood
SSD,Mundri,0,5.346,30.322,6800,ADM3,
IND,Jammu and Kashmir,6,34.048,76.797,6783,ADM1,Flood
SOM,Burtinle,6,7.802,48.399,6744,ADM2,Drought
TCD,Kaiga Kindjiria,1,13.964,13.696,6729,ADM3,
IDN,Pasuruan,6,-7.642,112.907,6708,ADM2,Flood
BRA,Bagre,6,-2.402,-50.166,6700,ADM2,Drought
BFA,Gomboro,1,13.432,-2.843,6690,ADM3,
BRA,Juruti,6,-2.331,-56.027,6680,ADM2,Storm
SSD,Wa̱a̱t,1,8.179,32.153,6671,ADM3,
TCD,Lac,6,13.751,14.177,6630,ADM1,Flood
SOM,Kismayo,6,-0.358,42.545,6557,ADM2,Drought
COD,Beni,6,0.494,29.465,6552,ADM2,Flood
COD,Nundu,6,-3.825,29.083,6463,?,Flood
GRC,Ανάβυσσος,7,37.737,23.949,6460,ADM3,Wildfire
SSD,Awerial County,6,6.185,31.173,6450,ADM2,Flood
HTI,Haiti,6,19.064,-72.544,6435,AM0,Typhoon/Hurricane/Cyclone
COD,Pinga,0,-0.984,28.702,6424,ADM3,
JPN,Iwate Prefecture,6,39.654,141.565,6395,ADM1,Earthquake
IDN,Intan Jaya,1,-3.406,136.66,6375,ADM3,
SSD,Mupoi,2,5.466,27.663,6370,ADM3,
SOM,Afgooye,0,2.138,45.121,6347,ADM2,
USA,Harlingen,6,26.191,-97.696,6308,ADM3,Flood
SSD,Baliet,2,9.297,32.066,6305,ADM3,
NER,Malam Adjimiri (Garin Wanzam),1,13.646,12.905,6300,ADM3,
BRA,Borba,6,-5.112,-59.305,6300,ADM2,Flood
ETH,Arsi,1,7.864,39.725,6288,ADM2,
COD,Kabare,1,-2.413,28.747,6249,ADM2,
VNM,Quang Ninh Province,6,21.044,107.38,6194,ADM1,Typhoon/Hurricane/Cyclone
NER,Téra,1,14.005,0.761,6169,?,
NGA,Bokkos,2,9.213,8.931,6111,ADM3,
CAF,Batangafo,1,7.304,18.291,6106,ADM2,
LKA,Jaffna District,6,9.695,80.079,6102,ADM2,Flood
ETH,Kemashi,1,9.862,35.768,6039,ADM2,
COD,Mahagi,1,2.3,30.992,6010,ADM2,
USA,Maricopa,6,33.277,-112.766,6000,ADM2,Flood
SDN,Khartoum State,6,15.938,33.137,6000,ADM1,Flood
CAF,Bata,1,6.312,16.444,6000,ADM3,
SSD,Udier,1,9.317,33.674,5950,ADM3,
ETH,Afar Region,0,11.693,40.878,5930,ADM1,
GTM,Panzós,6,15.323,-89.669,5900,ADM2,Flood
BRA,Eldorado do Sul,6,-30.089,-51.534,5776,ADM2,Storm
SSD,Mathiang,1,9.026,33.497,5747,ADM3,
LKA,Kilinochchi District,6,9.45,80.244,5729,ADM2,Typhoon/Hurricane/Cyclone
NGA,Kebbi,6,11.673,4.002,5718,ADM1,Flood
MRT,Guidimaka,6,15.389,-12.196,5700,ADM1,Flood
CHN,Laifeng County,6,29.394,109.226,5696,ADM2,Flood
USA,Bollinger,6,37.362,-90.005,5674,ADM2,Tornado
BFA,Soudougui,1,11.359,0.403,5625,ADM3,
AGO,Uíge,6,-7.127,15.387,5620,ADM1,Flood
SDN,Al Qadarif State,6,13.976,35.085,5615,ADM1,Flood
IDN,Poso Regency,6,-1.665,120.5,5611,ADM2,Earthquake
NER,Manda,1,14.433,0.481,5594,ADM3,
ETH,Oromia Region,0,6.952,40.417,5580,ADM1,
NGA,Dikwa,1,12.036,13.918,5570,ADM3,
NGA,Cross River,6,5.786,8.419,5518,ADM1,Flood
AGO,Moxico,6,-13.382,19.973,5515,ADM1,Flood
BRA,Terra Alta,6,-0.993,-47.844,5467,ADM2,Flood
LBN,Nabatieh District,1,33.399,35.454,5452,ADM2,
TWN,Kaohsiung,6,20.69,116.779,5413,ADM3,Flood
SSD,Nagero,2,6.388,27.773,5391,ADM3,
BRA,Porto Velho,6,-9.208,-64.311,5390,ADM2,Flood
BFA,Tin-Akoff,1,14.925,-0.427,5376,ADM2,
MEX,Hidalgo,6,20.498,-99.213,5363,ADM1,Flood
COD,Lusenge,1,-3.607,27.129,5361,ADM3,
JPN,Kanagawa Prefecture,6,35.315,139.358,5328,ADM1,Tsunami
GRC,Kryoneriou,7,38.141,23.837,5318,?,Wildfire
MLI,Goundam Cercle,1,19.552,-5.224,5297,ADM2,
IND,Himachal Pradesh,6,31.929,77.183,5273,ADM1,Flood
GRC,Marathon,7,38.157,23.961,5260,ADM3,Wildfire
USA,San Benito,6,26.133,-97.631,5253,ADM3,Flood
COD,Irumu,2,1.27,30.017,5250,ADM2,
PHL,Manila,6,14.598,120.984,5244,ADM3,Flood
BWA,Boteti,6,-20.646,24.409,5241,ADM2,Flood
BFA,Botou,1,12.507,1.985,5235,ADM2,
SOM,Luuq,0,3.803,42.544,5227,ADM2,
COD,Mwenga,1,-3.041,28.432,5224,ADM3,
YEM,Al Bayda' Governorate,6,14.326,45.216,5222,ADM1,Flood
PHL,Baco,1,13.358,121.096,5220,ADM3,
USA,Jefferson,7,44.607,-121.094,5215,ADM2,Wildfire
AUS,Townsville,6,-19.257,146.824,5200,ADM3,Flood
BRA,Juruá,6,-3.275,-66.242,5198,ADM2,Drought
NGA,Zauma,2,12.231,5.429,5175,ADM3,
MYS,Johor Bahru,6,1.495,103.755,5158,ADM3,Flood
USA,Pharr,6,26.195,-98.184,5135,ADM3,Flood
NGA,Tijime,1,7.438,8.188,5131,ADM3,
BRA,Maracanã,6,-0.758,-47.488,5120,ADM2,Storm
LBN,Hermel District,1,34.367,36.305,5070,ADM2,
YEM,Shabwah Governorate,6,14.798,46.809,5068,ADM1,Flood
MYS,Tumpat,6,6.168,102.165,5041,ADM2,Flood
SSD,Gumuruk,2,6.644,32.824,5027,ADM3,
YEM,Al Hudaydah Governorate,1,14.638,43.085,5026,ADM1,
CAF,Nzoro,1,7.367,15.727,5013,ADM3,
USA,Ocean,7,39.824,-74.22,5000,ADM2,Wildfire
GRC,Santorini,6,36.407,25.457,5000,?,Earthquake
CAF,Vakaga,1,9.825,22.376,5000,ADM1,
USA,Ventura,7,34.447,-119.077,5000,ADM2,Wildfire
CHN,Yinchuan City,6,38.183,106.411,4965,ADM3,Earthquake
IND,Maharashtra,6,19.532,76.055,4950,ADM1,Flood
ETH,Oromia Region,1,6.952,40.417,4926,ADM1,
COL,Inírida,6,2.924,-68.935,4921,ADM2,Flood
NGA,Ilobu,2,7.841,4.485,4914,ADM3,
NGA,Abia,6,5.432,7.488,4896,ADM1,Flood
BRA,Jacareacanga,6,-7.445,-57.303,4836,ADM2,Storm
COD,Kabare,0,-2.413,28.747,4833,ADM2,
MYS,Bintulu Division,6,3.18,113.5,4827,?,Flood
TWN,Taichung,6,24.22,120.814,4791,ADM3,Flood
SSD,Bur,1,4.619,32.597,4788,ADM3,
PER,El Ingenio,6,-14.645,-75.058,4740,ADM3,Flood
PHL,Soccsksargen,6,6.594,124.538,4719,ADM1,Typhoon/Hurricane/Cyclone
NGA,Nyiev,2,8.004,8.44,4710,ADM3,
SOM,Burao,6,9.522,45.534,4704,ADM2,Drought
SSD,Adong,2,9.217,32.117,4685,ADM3,
SOM,Qoryooley,0,1.788,44.53,4655,ADM2,
MYS,Kuala Selangor,6,3.341,101.25,4638,ADM3,Flood
LKA,Mullaitivu District,6,9.269,80.629,4636,ADM2,Typhoon/Hurricane/Cyclone
KOR,Eonyang-eup,7,35.579,129.148,4628,ADM3,Wildfire
COL,Majagual,6,8.535,-74.715,4610,ADM2,Flood
GTM,Palín,6,14.39,-90.718,4595,ADM2,Earthquake
UKR,Sumy Oblast,1,51.237,33.808,4594,ADM1,
COL,Departamento del Caquetá,6,0.75,-74.0,4578,ADM2,Flood
NER,Tahoua,1,16.158,5.328,4568,ADM1,
BRA,Bacuri,6,-1.651,-45.22,4540,ADM2,Storm
MLI,Ségou Cercle,1,13.792,-6.231,4525,ADM2,
BFA,Fonghin,1,12.014,0.128,4500,ADM3,
CAN,Alberta,7,54.498,-115.004,4500,ADM1,Wildfire
COD,Burhale,0,-2.712,28.628,4500,ADM3,
SOM,Qansax Dheere,6,2.815,42.84,4497,ADM2,Drought
COL,San Jacinto del Cauca,6,8.237,-74.668,4493,ADM2,Flood
IRN,Iran,6,32.315,54.162,4484,AM0,Flood
CAF,Bossangoa,1,6.499,17.45,4477,ADM2,
SOM,Ceerigaabo,0,10.616,47.368,4474,ADM2,
CAF,Bozoum,1,6.315,16.381,4473,ADM2,
CAF,Birao,0,10.296,22.781,4458,ADM2,
CMR,Koza,1,10.923,13.882,4452,ADM3,
JPN,Ibaraki Prefecture,6,36.342,140.398,4430,ADM1,Tsunami
JPN,Ofunato,7,38.981,141.934,4423,ADM3,Wildfire
BEN,Tanougou,2,10.81,1.436,4404,ADM3,
BRA,Porto Alegre,6,-30.115,-51.164,4400,ADM2,Flood
YEM,Ta'izz Governorate,1,13.392,43.7,4396,ADM1,
BFA,Piéla,1,12.71,-0.131,4391,ADM3,
SOM,Afmadow,0,0.591,41.786,4361,ADM2,
KOR,Gyeongsangnam-do,6,35.039,128.274,4359,ADM1,Flood
USA,Malibu,7,34.026,-118.78,4349,ADM3,Wildfire
SSD,Terekeka,2,5.444,31.751,4312,ADM3,
SSD,Malakal,1,9.528,31.668,4285,ADM3,
MWI,Karonga,6,-9.939,33.927,4280,ADM3,Flood
COD,Fendula,1,-2.371,28.626,4276,ADM3,
BRA,Marapanim,6,-0.841,-47.709,4271,ADM2,Erosion
LKA,Ampara District,6,7.062,81.847,4269,ADM2,Flood
ETH,Gardula Awraja,1,5.667,37.333,4266,ADM2,
SDN,Al Jazirah,6,14.667,33.222,4250,ADM1,Flood
BFA,Koumbri,1,13.849,-2.418,4234,ADM3,
SSD,Yirol East County,6,6.693,30.831,4203,ADM2,Flood
SSD,Manyo,6,11.039,32.288,4200,ADM3,Flood
COD,Punia,2,-1.703,26.923,4200,ADM2,
COD,Luvungi,6,-2.86,29.03,4200,ADM3,Flood
ETH,Gamo Gofa,0,6.14,37.256,4174,ADM2,
SSD,Karam,1,8.212,31.78,4160,ADM3,
SOM,Dhahar,0,9.749,48.822,4157,ADM2,
BFA,Bissiga,1,11.823,-0.119,4142,ADM3,
YEM,Amran Governorate,6,16.3,43.869,4116,ADM1,Flood
SOM,Diinsoor,6,2.409,42.975,4073,ADM2,Drought
BRA,Beruri,6,-4.344,-61.751,4039,ADM2,Flood
ECU,Esmeraldas,6,0.734,-79.386,4034,ADM1,Earthquake
IRQ,Najaf,6,31.117,43.803,4032,ADM1,Drought
BRA,Rio Bonito do Iguaçu,6,-25.548,-52.622,4028,ADM2,Tornado
CMR,Menchum,2,6.623,10.043,4002,ADM2,
COD,Jiba,1,1.879,30.698,4000,ADM3,
ZAF,Cape Town,6,-33.929,18.417,4000,ADM3,Flood
SLE,Bonthe District,6,7.529,-12.513,4000,ADM1,Flood
SSD,Yei,2,4.093,30.677,4000,ADM3,
PSE,Tubas Governorate,1,32.295,35.44,4000,ADM2,
COD,Mbwavinwa,1,-0.57,29.006,4000,ADM3,
COD,Kitasha,0,-3.443,28.468,4000,ADM3,
TCD,Liwa,1,13.868,14.265,3979,ADM3,
IRQ,Babil,6,32.632,44.563,3960,ADM1,Drought
CHN,Eryuan County,6,26.118,99.893,3936,ADM2,Earthquake
GHA,Nkwanta,2,8.263,0.521,3932,ADM3,
CMR,Mayo-Sava,1,11.105,14.215,3932,ADM2,
MLI,Tenenkou,1,14.458,-4.915,3921,ADM2,
IDN,Makassar,6,-5.134,119.412,3903,ADM2,Flood
CHN,Nujiang Lisu Autonomous Prefecture,6,26.972,99.047,3900,ADM3,Flood
VEN,Bolívar,6,6.03,-63.447,3890,ADM1,Flood
IDN,Manado,6,1.49,124.841,3876,ADM2,Flood
MYS,Kota Marudu,6,6.499,116.766,3873,ADM3,Flood
IND,Kerala,6,10.446,76.276,3848,ADM2,Flood
UGA,Otuke,6,2.478,33.393,3819,ADM1,Flood
BRA,Tijucas,6,-27.247,-48.716,3811,ADM2,Storm
GTM,La Blanca,6,14.551,-92.112,3811,ADM2,Flood
NER,Baramchandi,1,13.981,12.948,3799,ADM3,
KEN,Elegeyo-Marakwet,6,0.743,35.562,3750,ADM1,Landslide/Wet mass movement
LBN,Marjeyoun District,1,33.258,35.498,3742,ADM2,
LKA,Batticaloa District,6,7.838,81.557,3723,ADM2,Flood
GTM,Taxisco,6,14.033,-90.552,3721,ADM2,Flood
NER,Bagara,1,13.29,12.593,3721,ADM3,
COL,Candelaria,6,3.384,-76.425,3707,ADM2,Flood
NGA,Sayau,2,11.33,7.044,3705,ADM3,
UKR,Kherson Oblast,1,46.679,33.357,3704,ADM1,
MYS,Beaufort,6,5.358,115.756,3695,ADM3,Flood
NGA,Katsina,6,12.236,7.512,3692,ADM1,Mixed disasters
NGA,Lagos,6,6.531,3.709,3680,ADM1,Flood
COD,Mwenga,6,-3.041,28.432,3672,ADM2,Flood
PER,Quichuas,6,-12.47,-74.77,3663,ADM3,Flood
GTM,Municipio de Santa María de Jesús,6,14.478,-90.7,3649,ADM2,Earthquake
COD,Kabambare,2,-4.414,27.776,3619,ADM2,
BRA,Careiro da Várzea,6,-3.352,-59.655,3604,ADM2,Flood
COD,Boma,6,-5.701,13.143,3600,ADM2,Flood
MLI,Douentza Cercle,1,15.16,-2.446,3596,ADM2,
BRA,Manaquiri,6,-3.79,-60.707,3595,ADM2,Storm
BFA,Lanfièra,1,12.899,-3.408,3562,ADM3,
NER,Metime /Alio Attifa,1,14.507,13.209,3553,ADM3,
PHL,Datu Odin Sinsuat,1,7.024,124.316,3545,ADM3,
CAF,Obo,1,5.394,26.493,3520,ADM2,
BFA,Seguenega,1,13.436,-1.963,3519,ADM3,
TUR,Bursa,7,40.183,29.068,3515,ADM3,Wildfire
USA,Chickasha,7,35.041,-97.945,3500,ADM3,Wildfire
CMR,Akwaya,2,6.163,9.49,3500,ADM3,
NER,Gueskerou,1,13.486,12.843,3500,ADM3,
GHA,Savannah Region,2,9.083,-1.95,3482,?,
SSD,Longochuk,1,9.053,33.425,3480,ADM3,
CMR,Hilé - Alifa,6,12.684,14.353,3480,ADM3,Flood
PER,Caja,6,-12.916,-74.466,3467,ADM3,Flood
COD,Lubi,2,-5.559,23.47,3464,ADM3,
CAF,Bossembélé,1,5.268,17.643,3452,ADM2,
SSD,Ezo,2,5.073,27.47,3450,ADM3,
RWA,East Province,6,-1.742,30.54,3424,ADM1,Flood
IDN,Sanggau,6,0.123,110.594,3423,ADM2,Flood
PER,Kunturkanki,6,-14.527,-71.294,3423,ADM3,Flood
YEM,Sa'dah Governorate,1,17.093,44.04,3416,ADM1,
SOM,Balcad,6,2.488,45.659,3403,ADM2,Flood
BFA,Bahn,1,14.083,-2.45,3400,ADM3,
SSD,Iwire,2,4.087,32.188,3400,ADM3,
IDN,Jakarta Special Capital Region,6,-5.654,106.654,3395,ADM1,Flood
MAC,Macau,6,22.148,113.589,3388,AM0,Typhoon/Hurricane/Cyclone
PHL,Hadji Muhtamad,2,6.728,121.523,3385,ADM3,
NER,Mataou Gana,1,13.343,12.55,3381,ADM3,
MYS,Kota Tinggi,6,1.733,103.902,3379,ADM3,Flood
NGA,Mandara Girau,1,10.71,12.369,3372,ADM3,
MLI,Djenné,1,13.905,-4.555,3341,ADM2,
BRA,Altamira,7,-5.879,-53.658,3340,ADM2,Wildfire
TWN,Pingtung County,6,22.391,120.655,3339,ADM2,Typhoon/Hurricane/Cyclone
SSD,Guit,6,8.411,30.19,3336,ADM3,Flood
SDN,Kassala State,6,15.412,35.659,3325,ADM1,Flood
CAF,Ippy,1,6.261,21.2,3292,ADM2,
LBN,Beirut,1,33.889,35.503,3286,ADM3,
MMR,Myawaddy Township,6,16.565,98.494,3281,ADM3,Flood
BRA,Carauari,6,-5.116,-67.358,3270,ADM2,Drought
MYS,Kluang,6,2.032,103.319,3268,ADM3,Flood
BFA,Touya,1,13.646,-2.621,3262,ADM3,
COD,Kusisa,0,-1.815,28.727,3255,ADM3,
GTM,Municipio de San Vicente Pacaya,6,14.333,-90.645,3254,ADM2,Earthquake
SSD,Minga,1,5.33,30.866,3252,ADM3,
SSD,Belwang,1,9.1,33.333,3252,ADM3,
TZA,Kilosa,6,-6.903,36.975,3250,ADM2,Flood
PER,San Francisco,6,-10.334,-76.285,3249,ADM3,Flood
MYS,Marang,6,5.207,103.204,3245,ADM3,Flood
IRQ,Qadisiyah,6,31.96,45.12,3222,ADM1,Drought
SSD,Pagil,1,8.711,31.269,3218,ADM3,
SDN,Blue Nile,1,11.957,34.123,3215,ADM1,
MDG,Analanjirofo,6,-16.317,49.491,3203,ADM1,Typhoon/Hurricane/Cyclone
BRA,São Bernardo,6,-3.361,-42.42,3200,ADM2,Storm
COD,Lusuku,0,-3.941,28.872,3165,ADM3,
TZA,Kyela,6,-9.507,33.856,3150,ADM2,Flood
SYR,Rif Dimashq,1,33.461,37.028,3147,ADM1,
MLI,Timbuktu,6,20.021,-4.008,3142,ADM1,Flood
SOM,Cadaado,6,6.137,46.626,3131,ADM2,Drought
USA,Grant,7,32.539,-108.285,3117,ADM2,Wildfire
GTM,Senahú,6,15.439,-89.809,3105,ADM2,Landslide/Wet mass movement
PHL,Northern Mindanao,6,8.405,124.687,3102,ADM1,Typhoon/Hurricane/Cyclone
USA,Santa Monica,7,34.012,-118.492,3100,ADM3,Wildfire
LBN,Sidon District,1,33.458,35.353,3081,ADM2,
PER,Bambamarca,6,-7.44,-77.693,3072,ADM3,Flood
NGA,Yola North,6,9.174,12.415,3068,ADM3,Flood
JPN,Aomori Prefecture,6,40.911,140.626,3044,ADM1,Earthquake
BRA,Picos,6,-7.107,-41.513,3038,ADM2,Dry mass movement
BRA,São José,6,-27.616,-48.628,3032,ADM2,Storm
COD,Nyunzu,0,-5.958,28.012,3030,ADM2,
KHM,Pursat,1,12.466,103.743,3026,ADM1,
BRA,Novo Aripuanã,6,-7.001,-60.63,3024,ADM2,Flood
ETH,Guji,0,9.067,35.5,3022,?,
NGA,Kontagora,2,9.841,4.644,3021,ADM3,
GNB,Gabú,6,12.282,-14.226,3017,ADM3,Storm
USA,Donna,6,26.17,-98.052,3012,ADM3,Flood
MEX,Puebla,6,19.35,-97.42,3009,ADM1,Flood
USA,Cleveland,7,36.31,-96.464,3000,ADM3,Wildfire
USA,Chandler,7,35.708,-96.876,3000,ADM3,Wildfire
BFA,Bagaré,1,12.861,-2.642,3000,ADM3,
GHA,Greater Accra Region,6,5.764,-0.035,3000,ADM1,Flood
COD,Logo,1,2.181,30.925,3000,ADM3,
BFA,Sônô,1,12.83,-3.494,3000,ADM3,
BRA,Careiro,6,-3.787,-60.348,3000,ADM2,Flood
COD,Mweka,2,-4.848,21.561,3000,ADM2,
SSD,Kurwai,1,9.244,31.153,2967,ADM3,
BRA,Pau Brasil,6,-15.443,-39.69,2967,ADM2,Storm
SSD,Rijong,2,5.514,31.328,2966,ADM3,
COD,Kusisa,1,-1.815,28.727,2962,ADM3,
BRA,Cururupu,6,-1.806,-44.707,2960,ADM2,Storm
USA,West Hollywood,7,34.092,-118.369,2959,ADM3,Wildfire
COD,Walikale,0,-1.073,27.975,2940,ADM2,
NER,Téra,1,14.012,0.755,2938,ADM3,
GTM,Amatitlán,6,14.479,-90.62,2933,ADM2,Earthquake
IDN,Bandung,6,-6.934,107.605,2913,ADM2,Flood
BFA,Dourtenga,1,11.59,0.012,2899,ADM2,
MYS,Manjung,6,4.335,100.634,2896,ADM3,Flood
COD,Kalehe,6,-2.052,28.535,2885,ADM2,Flood
BFA,Déou,1,14.592,-0.719,2877,ADM3,
MYS,Kemaman District,6,4.218,103.177,2870,ADM2,Flood
USA,Weslaco,6,26.159,-97.991,2864,ADM3,Flood
NER,Guidan-Roumdji,1,13.546,6.957,2864,ADM2,
IND,Uttarakhand,6,30.087,79.291,2850,ADM1,Flood
YEM,Sana'a Governorate,6,15.139,44.108,2842,ADM1,Flood
IND,Chhattisgarh,6,20.94,81.501,2841,ADM2,Flood
USA,Valencia,7,34.699,-106.835,2835,ADM2,Wildfire
ESP,Gallegos del Río,7,41.743,-6.161,2827,ADM3,Wildfire
MYS,Kota Bharu,6,6.054,102.274,2822,ADM2,Flood
ETH,Gedeo,6,6.132,38.226,2821,ADM2,Landslide/Wet mass movement
NER,Baram Koura,1,13.415,12.673,2815,ADM3,
USA,Menomonee Falls,6,43.179,-88.117,2812,ADM3,Flood
CMR,Logone-et-Chari,6,12.041,14.84,2809,ADM2,Flood
SSD,Lasu,1,3.949,30.467,2802,ADM3,
IND,Sikkim,6,27.601,88.454,2790,ADM1,Flood
IND,Arunachal Pradesh,6,28.017,95.06,2786,ADM1,Flood
BRA,Cachoeira do Piriá,6,-1.94,-46.469,2776,ADM2,Drought
