iso3,adm_1,code_id,events,deaths,lat,lon,conflicts,share
COL,Sucre department,4,18,30,9.396565,-75.26249916666667,Government of Colombia - Civilians,0.036275695284159616
COL,Sucre department,5,156,383,9.397384891025641,-75.28542098076923,AUC - Civilians; EGC - Civilians; ELN - Civilians,0.46311970979443773
COL,Tolima department,1,270,917,4.079474148148148,-75.29958423333333,Colombia: Government,0.573125
COL,Tolima department,2,9,69,4.155094444444444,-75.27472144444444,AUC - ELN; AUC - FARC,0.043125
COL,Tolima department,4,30,51,4.1284336999999995,-75.35944909999999,Government of Colombia - Civilians,0.031875
COL,Tolima department,5,318,563,4.215356506289308,-75.17324908805031,AUC - Civilians; Bloque Central Bolívar - Civilians; EGC - Civilians,0.351875
COL,Valle del Cauca department,1,223,735,3.730788865470852,-76.43681436771301,Colombia: Government,0.3518429870751556
COL,Valle del Cauca department,2,26,277,3.6994404615384613,-76.48781507692307,"AUC - ELN, FARC; AUC - FARC; Cali Cartel - Medellín Cartel",0.13259932982288175
COL,Valle del Cauca department,4,67,173,3.703222074626866,-76.43763095522388,Government of Colombia - Civilians,0.08281474389660125
COL,Valle del Cauca department,5,398,904,3.7862803366834172,-76.47127434673368,AUC - Civilians; Bloque Central Bolívar - Civilians; EGC - Civilians,0.43274293920536144
COL,Vaupés department,1,10,167,1.006641,-70.43033299999999,Colombia: Government,0.9488636363636364
COL,Vaupés department,5,5,9,1.1533079999999998,-70.489678,FARC - Civilians; FARC-EMC - Civilians,0.05113636363636364
COL,Vichada department,1,23,200,4.935646652173913,-69.53965947826087,Colombia: Government,0.9090909090909091
COL,Vichada department,2,1,0,5.83767,-68.03675,FARC-EMC - ELN,0.0
COL,Vichada department,4,1,1,3.627386,-70.324645,Government of Colombia - Civilians,0.004545454545454545
COL,Vichada department,5,3,19,4.646260000000001,-70.30618866666667,AUC - Civilians,0.08636363636363636
COM,Anjouan province,1,2,56,-12.25,44.416667,Comoros: Anjouan,0.5833333333333334
COM,Anjouan province,2,3,40,-12.162777999999998,44.396389,MPA/Republic of Anjouan - MPA - SOC,0.4166666666666667
COM,Grande Comore province,1,2,29,-11.704167,43.240278,Comoros: Government,1.0
CRI,Limón province,2,140,154,10.034295521428572,-83.20828583571429,Forces of Tony Peña - Los Hondureños,1.0
CRI,San José province,2,58,58,9.885766879310344,-84.09423086206897,Forces of Churro - Los Gemelos,1.0
CYP,Nicosia district,4,1,1,35.066667,33.1,Government of Turkey - Civilians,1.0
DEU,Berlin state,1,1,4,52.516667,13.4,Iran: Kurdistan,0.25
DEU,Berlin state,5,1,12,52.516667,13.4,IS - Civilians,0.75
DEU,Niedersachsen state,1,1,1,52.37052,9.73322,United Kingdom: Northern Ireland,1.0
DEU,Nordrhein-Westfalen state,1,2,3,51.320475,6.828425,United Kingdom: Northern Ireland,0.5
DEU,Nordrhein-Westfalen state,5,1,3,51.17343,7.0845,IS - Civilians,0.5
DJI,Ali Sabieh region,1,1,4,11.133333,42.885833,Djibouti: Government,1.0
DJI,Ali Sabieh region,4,1,0,11.155833,42.7125,Government of Djibouti - Civilians,0.0
DJI,Dikhil region,1,5,29,11.5002224,42.1882222,Djibouti: Government,1.0
DJI,Dikhil region,4,2,0,11.395139,42.1958335,Government of Djibouti - Civilians,0.0
DJI,Djibouti region,1,2,66,11.461111,43.252778,Somalia: Government,0.4520547945205479
DJI,Djibouti region,2,3,20,11.505740666666668,43.21787066666667,Afar - Somali; Forces of Abdurahman Ahmed Ali 'Tur' - Republic of Somaliland,0.136986301369863
DJI,Djibouti region,4,4,59,11.595,43.148056,Government of Djibouti - Civilians,0.4041095890410959
DJI,Djibouti region,5,1,1,11.595,43.148056,Al-Shabaab - Civilians,0.00684931506849315
DJI,Obock region,1,9,84,12.144197777777778,43.14561633333333,Djibouti - Eritrea; Djibouti: Government,1.0
DJI,Obock region,4,2,0,12.25,43.08333,Government of Djibouti - Civilians,0.0
DJI,Tadjoura region,1,18,152,11.938456944444445,42.65493861111111,Djibouti: Government,0.9934640522875817
DJI,Tadjoura region,4,2,1,11.923472,42.580278,Government of Djibouti - Civilians,0.006535947712418301
DZA,Adrar province,1,13,57,23.979166,0.3111392307692308,Algeria: Government; Algeria: Islamic State,0.6785714285714286
DZA,Adrar province,2,5,27,21.325,0.946,Arab Brabich  - Idnan (Tuareg),0.32142857142857145
DZA,Ain Defla province,1,139,1167,36.20293677697841,2.078821007194245,Algeria: Government; Algeria: Islamic State,0.8800904977375565
DZA,Ain Defla province,2,1,8,36.166667,2.166667,AIS - GIA,0.006033182503770739
DZA,Ain Defla province,5,21,151,36.26018509523809,2.167686285714286,AQIM - Civilians; GIA - Civilians,0.1138763197586727
DZA,Ain Témouchent province,1,8,28,35.303611125,-1.087638625,Algeria: Government,1.0
DZA,Algiers province,1,411,1662,36.74172112652068,3.040447299270073,Algeria: Government,0.8183161004431314
DZA,Algiers province,2,1,2,36.79239,3.052174,AIS - GIA,0.0009847365829640572
DZA,Algiers province,5,20,367,36.74535625,3.02349365,AQIM - Civilians; GIA - Civilians,0.18069916297390448
DZA,Annaba province,1,33,100,36.89387378787879,7.655002121212121,Algeria: Government,1.0
DZA,Batna province,1,93,595,35.491798225806455,6.016774731182796,Algeria: Government,0.9770114942528736
DZA,Batna province,5,4,14,35.4236205,6.080139,AQIM - Civilians,0.022988505747126436
DZA,Bechar province,1,2,14,30.8716695,-2.193972,Algeria: Government,1.0
DZA,Bechar province,5,1,0,32.018679,-1.607316,GIA - Civilians,0.0
DZA,Bejaia province,1,54,145,36.66682903703703,4.957449185185185,Algeria: Government,1.0
DZA,Biskra province,1,16,74,34.7164428125,5.7384685,Algeria: Government,1.0
DZA,Blida province,1,243,1465,36.542137292181074,2.9685558888888885,Algeria: Government,0.7867883995703545
DZA,Blida province,2,1,250,36.583333,3.0,AIS - GIA,0.13426423200859292
DZA,Blida province,5,15,147,36.54016226666667,2.9631598,AQIM - Civilians; GIA - Civilians,0.07894736842105263
DZA,Bordj Bou Arreridj province,1,21,201,36.10604828571429,4.607227476190476,Algeria: Government,0.995049504950495
DZA,Bordj Bou Arreridj province,5,1,1,36.274619,4.85668,AQIM - Civilians,0.0049504950495049506
DZA,Bouira province,1,223,797,36.356928403587446,3.747937488789238,Algeria: Government; Algeria: Islamic State,0.9544910179640719
DZA,Bouira province,5,7,38,36.391015714285714,3.773099857142857,AQIM - Civilians; GIA - Civilians,0.045508982035928146
DZA,Boumerdes province,1,540,1756,36.75488955555556,3.6693786407407405,Algeria: Government; Algeria: Islamic State,0.9837535014005602
DZA,Boumerdes province,5,33,29,36.775464,3.6875439393939398,AQIM - Civilians; GIA - Civilians,0.016246498599439777
DZA,Chlef province,1,98,406,36.25528404081633,1.3192216020408163,Algeria: Government,0.6835016835016835
DZA,Chlef province,2,2,27,36.2022435,1.231548,AIS - GIA,0.045454545454545456
DZA,Chlef province,5,19,161,36.187505,1.244993894736842,GIA - Civilians,0.27104377104377103
DZA,Constantine province,1,65,195,36.3436654,6.5242040615384616,Algeria: Government; Algeria: Islamic State,1.0
DZA,Djelfa province,1,32,152,34.516535000000005,3.45976225,Algeria: Government,0.8941176470588236
DZA,Djelfa province,5,7,18,34.80649842857143,3.257525285714286,AQIM - Civilians; GIA - Civilians,0.10588235294117647
DZA,El Bayadh province,1,9,46,33.126947333333334,0.9303194444444445,Algeria: Government,0.6571428571428571
DZA,El Bayadh province,5,1,24,32.5,1.166667,GIA - Civilians,0.34285714285714286
DZA,El Oued province,1,13,84,33.29170476923077,7.033117076923077,Algeria: Government,0.9882352941176471
DZA,El Oued province,5,1,1,33.333333,6.883333,AQIM - Civilians,0.011764705882352941
DZA,El Tarf province,1,8,19,36.734927625,8.175089625,Algeria: Government,0.475
DZA,El Tarf province,5,1,21,36.75,8.166667,AQIM - Civilians,0.525
DZA,Ghardaia province,1,11,78,32.28800136363637,3.6647183636363634,Algeria: Government,1.0
DZA,Guelma province,1,8,27,36.43012325,7.4540615,Algeria: Government,1.0
DZA,Illizi province,1,7,39,26.704028714285716,9.055944285714286,Algeria: Government,0.6
DZA,Illizi province,5,3,26,27.926944000000002,9.114722,Signed-in-Blood Battalion - Civilians,0.4
DZA,Jijel province,1,154,483,36.75130131818182,5.9289986883116885,Algeria: Government,0.8548672566371681
DZA,Jijel province,2,4,56,36.787499999999994,5.82500025,AIS - GIA,0.09911504424778761
DZA,Jijel province,5,10,26,36.749888799999994,5.8265001,AQIM - Civilians; GIA - Civilians,0.04601769911504425
DZA,Khenchela province,1,22,87,35.130458227272726,7.064003318181818,Algeria: Government,0.9354838709677419
DZA,Khenchela province,5,2,6,35.167916500000004,7.188333,AQIM - Civilians; GIA - Civilians,0.06451612903225806
DZA,Laghouat province,1,18,55,33.772784111111115,2.612833833333333,Algeria: Government,0.6179775280898876
DZA,Laghouat province,5,6,34,33.677777666666664,2.8631271666666667,GIA - Civilians,0.38202247191011235
DZA,M'Sila province,1,41,177,35.37398302439024,4.255034024390244,Algeria: Government,0.9414893617021277
DZA,M'Sila province,5,4,11,34.8002575,4.086126,AQIM - Civilians; GIA - Civilians,0.05851063829787234
DZA,Mascara province,1,60,425,35.43666963333333,0.11384140000000001,Algeria: Government,0.9953161592505855
DZA,Mascara province,5,2,2,35.43186849999999,0.28529750000000004,AQIM - Civilians; GIA - Civilians,0.00468384074941452
DZA,Medea province,1,106,603,36.12276023584906,2.8755060188679242,Algeria: Government,0.7247596153846154
DZA,Medea province,5,37,229,36.20058791891892,2.9075525675675675,AQIM - Civilians; GIA - Civilians,0.27524038461538464
DZA,Mila province,1,9,25,36.44053088888889,6.231813777777778,Algeria: Government,0.8928571428571429
DZA,Mila province,5,1,3,36.450278,6.264444,GIA - Civilians,0.10714285714285714
DZA,Mostaganem province,1,15,84,35.96316386666667,0.2006784,Algeria: Government,1.0
DZA,Naama province,1,3,5,32.506888,-0.7562396666666666,Algeria: Government,1.0
DZA,Oran province,1,43,190,35.6847841627907,-0.5788231395348837,Algeria: Government,0.9947643979057592
DZA,Oran province,5,1,1,35.691111,-0.641667,GIA - Civilians,0.005235602094240838
DZA,Ouargla province,1,7,19,31.46139185714286,5.906345714285714,Algeria: Government,1.0
DZA,Oum El Bouaghi province,1,23,126,35.877748956521735,7.0061356086956526,Algeria: Government,0.9473684210526315
DZA,Oum El Bouaghi province,5,1,7,35.971083,6.873737,GIA - Civilians,0.05263157894736842
DZA,Relizane province,1,87,701,35.769322206896554,0.8832568045977013,Algeria: Government,0.9498644986449865
DZA,Relizane province,5,10,37,35.839085,1.0362543,AQIM - Civilians; GIA - Civilians,0.05013550135501355
DZA,Saida province,1,45,286,34.733014955555554,0.2399283111111111,Algeria: Government,0.9285714285714286
DZA,Saida province,5,6,22,34.666667,0.333333,AQIM - Civilians; GIA - Civilians,0.07142857142857142
DZA,Setif province,1,36,174,36.18605627777778,5.461609694444444,Algeria: Government,1.0
DZA,Sidi bel Abbès province,1,85,470,34.92477242352941,-0.5404501647058824,Algeria: Government,0.9161793372319688
DZA,Sidi bel Abbès province,2,1,31,34.833333,-0.5,GIA - El Ahd Battalion - GIA - El Khadra Battalion,0.06042884990253411
DZA,Sidi bel Abbès province,5,6,12,34.8850935,-0.460256,AQIM - Civilians; GIA - Civilians,0.023391812865497075
DZA,Skikda province,1,101,363,36.83453236633663,6.745787871287129,Algeria: Government; Algeria: Islamic State,0.952755905511811
DZA,Skikda province,5,11,18,36.81911945454545,6.7038232727272735,AQIM - Civilians; GIA - Civilians,0.047244094488188976
DZA,Souk Ahras province,1,4,18,36.12007525,7.84675025,Algeria: Government,1.0
DZA,Tamanrasset province,1,17,93,22.99707294117647,3.9004693529411765,Algeria: Government; Algeria: Islamic State,1.0
DZA,Tiaret province,1,45,304,35.121143688888885,1.4317600888888888,Algeria: Government,0.7619047619047619
DZA,Tiaret province,5,14,95,35.26883457142857,1.4106472857142858,GIA - Civilians,0.23809523809523808
DZA,Tindouf province,1,1,10,27.416667,-5.833333,Algeria: Government,1.0
DZA,Tipaza province,1,100,455,36.59471724,2.36565017,Algeria: Government; Algeria: Islamic State,0.8198198198198198
DZA,Tipaza province,5,19,100,36.58888842105264,2.471691578947368,AQIM - Civilians; GIA - Civilians,0.18018018018018017
DZA,Tissemsilt province,1,33,125,35.74029303030303,1.7876815151515153,Algeria: Government,0.8865248226950354
DZA,Tissemsilt province,5,5,16,35.5842256,1.6982171999999998,AQIM - Civilians; GIA - Civilians,0.11347517730496454
DZA,Tizi Ouzou province,1,345,1209,36.71730315652174,4.152346991304348,Algeria: Government; Algeria: Islamic State,0.9813311688311688
DZA,Tizi Ouzou province,5,13,23,36.67153384615385,4.03832,AQIM - Civilians; GIA - Civilians,0.018668831168831168
DZA,Tlemcen province,1,76,564,34.74697577631579,-1.405348052631579,Algeria: Government,0.8558421851289834
DZA,Tlemcen province,2,3,88,34.65329166666667,-1.5054393333333334,AIS - GIA; GIA - El Ahd Battalion - GIA - El Khadra Battalion; GIA - El Forkane - GIA - El Khadra Battalion,0.13353566009104703
DZA,Tlemcen province,5,3,7,34.65678833333333,-1.3882556666666666,AQIM - Civilians; GIA - Civilians,0.010622154779969651
DZA,Tébessa province,1,74,345,35.1026187972973,7.932682486486486,Algeria: Government,0.9078947368421053
DZA,Tébessa province,5,14,35,35.066853357142854,7.916338857142857,AQIM - Civilians; GIA - Civilians,0.09210526315789473
ECU,Azuay province,2,8,82,-2.9613975,-79.27935625,"Los Choneros - Los Chone Killers , Los Lobos , Los Pipos, Los Tiguerones; Los Lobos  - Los Saobox; Los Lobos  - R7",1.0
ECU,Cotopaxi province,2,4,39,-0.9366475,-78.7682925,"Los Choneros - Los Chone Killers , Los Lobos , Los Pipos, Los Tiguerones; Los Choneros - Los Lobos",1.0
ECU,El Oro province,2,35,121,-3.3200273714285715,-79.94301388571428,Los Choneros - Los Lobos; Los Lobos  - Los Lobos Box; Los Lobos  - Los Saobox,1.0
ECU,Esmeraldas province,2,13,33,0.9591999999999999,-79.65397,Los Lobos  - Los Tiguerones,1.0
ECU,Guayas province,2,265,738,-2.21945340754717,-79.90930250943397,"Fatales, Los Aguilas - Los Lobos , Los Tiguerones; Los Aguilas - Los Lobos; Los Aguilas - Los Lobos , Los Tiguerones",1.0
ECU,Los Ríos province,2,33,14,-1.6005081818181817,-79.51824515151515,Los Choneros - Los Lobos,1.0
ECU,Manabí province,2,563,570,-0.9688894156305506,-80.52243844582593,Los Choneros - Los Lobos; Los Lobos  - R7,0.9930313588850174
ECU,Manabí province,5,1,4,-1.070442,-80.550705,Jalisco Cartel New Generation - Civilians,0.006968641114982578
ECU,Morona-Santiago  province,1,4,11,-3.472226,-78.214818,Ecuador - Peru,1.0
ECU,Pastaza province,2,1,26,-1.66667,-76.83333,Huaorani - Tagaeri,1.0
ECU,Pichincha province,2,6,18,-0.22985,-78.52495,Los Choneros - Los Lobos; Los Lobos  - R7,1.0
ECU,Santa Elena province,2,38,53,-2.2230981842105266,-80.87774602631579,Los Choneros - Los Lagartos,1.0
ECU,Santo Domingo de los Tsáchilas province,2,5,68,-0.24439000000000002,-79.13899,Los Choneros - Los Lobos; Los Lobos  - R7,1.0
ECU,Sucumbíos province,1,3,52,0.4758880000000001,-77.43516100000001,Colombia: Government,0.896551724137931
ECU,Sucumbíos province,4,1,3,0.64631,-77.513945,Government of Colombia - Civilians,0.05172413793103448
ECU,Sucumbíos province,5,1,3,0.25028,-76.81917,AUC - Civilians,0.05172413793103448
EGY,Al Buḩayrah governorate,1,3,9,30.54595,30.19833,Egypt: Government,0.9
EGY,Al Buḩayrah governorate,2,1,1,31.034084,30.468233,Opponents of Morsi - Supporters of Morsi,0.1
EGY,Al Minya governorate,1,90,233,28.118774166666668,30.750775522222224,Egypt: Government; Egypt: Islamic State,0.6418732782369146
EGY,Al Minya governorate,2,9,14,27.998770111111114,30.65418633333333,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.03856749311294766
EGY,Al Minya governorate,4,1,2,28.1,30.0,Government of Egypt - Civilians,0.005509641873278237
EGY,Al Minya governorate,5,57,114,27.97144596491228,30.77080959649123,IS - Civilians; al-Gama'a al-Islamiyya - Civilians,0.3140495867768595
EGY,Al Wādī al Jadīd governorate,1,2,35,25.590062,29.8262115,Egypt: Government,1.0
EGY,Alexandria governorate,1,5,9,31.1532134,29.8749274,Egypt: Government,0.10588235294117647
EGY,Alexandria governorate,2,18,55,31.215645000000002,29.955266,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.6470588235294118
EGY,Alexandria governorate,4,1,3,31.215645,29.955266,Government of Egypt - Civilians,0.03529411764705882
EGY,Alexandria governorate,5,1,18,31.215645,29.955266,IS - Civilians,0.21176470588235294
EGY,Ash Sharqīyah governorate,1,2,6,30.7477735,31.922065000000003,Egypt: Islamic State,0.5454545454545454
EGY,Ash Sharqīyah governorate,2,2,5,30.643838,31.6509985,Opponents of Morsi - Supporters of Morsi,0.45454545454545453
EGY,Assiut governorate,1,5,22,27.198584999999998,31.119243,Egypt: Government; Egypt: Islamic State,0.7857142857142857
EGY,Assiut governorate,2,3,6,27.187303999999997,31.155788666666666,Opponents of Morsi - Supporters of Morsi,0.21428571428571427
EGY,Assiut governorate,1,87,210,27.346123149425285,31.031741988505747,Egypt: Government,0.8433734939759037
EGY,Assiut governorate,4,3,4,27.142859666666666,31.239122,Government of Egypt - Civilians,0.01606425702811245
EGY,Assiut governorate,5,35,35,27.57075717142857,30.906160685714283,al-Gama'a al-Islamiyya - Civilians,0.14056224899598393
EGY,Aswan governorate,1,6,22,24.234027833333332,32.893518666666665,Egypt: Government,0.43137254901960786
EGY,Aswan governorate,2,4,28,23.890625,32.89916675,Bani Hilal - Nubian Dabudiya,0.5490196078431373
EGY,Aswan governorate,4,1,1,24.35459,32.916372,Government of Egypt - Civilians,0.0196078431372549
EGY,Beni Suef governorate,1,7,12,29.053968285714287,31.049206142857145,Egypt: Government,0.75
EGY,Beni Suef governorate,2,3,4,29.016272666666666,30.931898666666665,Opponents of Morsi - Supporters of Morsi,0.25
EGY,Cairo governorate,1,50,163,30.02397326,31.239905739999998,Egypt: Government; Egypt: Islamic State,0.41687979539641945
EGY,Cairo governorate,2,16,83,30.05,31.25,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.21227621483375958
EGY,Cairo governorate,4,11,98,30.05406527272727,31.284547818181817,Government of Egypt - Civilians,0.2506393861892583
EGY,Cairo governorate,5,3,47,30.05,31.25,IS - Civilians; al-Gama'a al-Islamiyya - Civilians,0.12020460358056266
EGY,Central Sinai governorate,1,19,257,29.900000000000002,33.7,Egypt: Islamic State,0.9625468164794008
EGY,Central Sinai governorate,5,2,10,29.9,33.7,IS - Civilians,0.03745318352059925
EGY,Dakahlia governorate,1,1,1,31.242271,31.58997,Egypt: Government,0.0625
EGY,Dakahlia governorate,2,4,13,30.99456975,31.421973,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.8125
EGY,Dakahlia governorate,4,1,2,31.036373,31.380691,Government of Egypt - Civilians,0.125
EGY,Damietta governorate,1,1,1,31.377108,31.799496,Egypt: Government,0.08333333333333333
EGY,Damietta governorate,2,3,3,31.41222666666667,31.787413,Opponents of Morsi - Supporters of Morsi,0.25
EGY,Damietta governorate,4,1,8,31.416477,31.813316,Government of Egypt - Civilians,0.6666666666666666
EGY,El Minya governorate,2,2,2,28.056144,30.672295,Copts (Egypt) - Muslims (Egypt),1.0
EGY,Fayoum governorate,1,7,25,29.288875142857144,30.727950857142854,Egypt: Government,0.8928571428571429
EGY,Fayoum governorate,2,2,3,29.309949,30.841804,Opponents of Morsi - Supporters of Morsi,0.10714285714285714
EGY,Gharbia governorate,1,2,3,30.8455555,30.999028,Egypt: Government,0.09375
EGY,Gharbia governorate,5,1,29,30.791111,30.998056,IS - Civilians,0.90625
EGY,Giza governorate,1,10,54,29.947081500000003,31.0496081,Egypt: Government; Egypt: Islamic State,0.9473684210526315
EGY,Giza governorate,2,2,3,29.707789499999997,31.2317155,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.05263157894736842
EGY,Ismailia governorate,1,5,35,30.7058096,32.2900712,Egypt: Government; Egypt: Islamic State,0.7777777777777778
EGY,Ismailia governorate,2,2,5,30.574254,32.031131,Opponents of Morsi - Supporters of Morsi,0.1111111111111111
EGY,Ismailia governorate,4,1,5,30.604272,32.272252,Government of Egypt - Civilians,0.1111111111111111
EGY,Kafr ash Shaykh governorate,4,1,1,31.554444,31.090278,Government of Egypt - Civilians,1.0
EGY,Luxor governorate,2,1,1,25.583492,32.49585,Copts (Egypt) - Muslims (Egypt),0.5
EGY,Luxor governorate,4,1,1,25.680833,32.630833,Government of Egypt - Civilians,0.5
EGY,Maţrūḩ governorate,4,1,1,31.61166,25.92539,Government of Egypt - Civilians,1.0
EGY,North Sinai governorate,1,524,3171,31.046767541984735,33.82474311832061,Egypt: Government; Egypt: Islamic State; Israel: Palestine,0.8393329804129169
EGY,North Sinai governorate,4,1,2,31.287806,34.238071,Government of Egypt - Civilians,0.0005293806246691371
EGY,North Sinai governorate,5,45,605,30.984661199999998,33.63457464444445,IS - Civilians,0.16013763896241398
EGY,Port Said governorate,2,4,78,31.256541,32.284115,Opponents of Morsi - Supporters of Morsi; Supporters of al-Ahly football team  - Supporters of al-Masry football team,0.9629629629629629
EGY,Port Said governorate,4,1,3,31.256541,32.284115,Government of Egypt - Civilians,0.037037037037037035
EGY,Qalyubia governorate,1,6,27,30.256466,31.3025765,Egypt: Government,0.7297297297297297
EGY,Qalyubia governorate,2,4,10,30.166076,31.260308000000002,Copts (Egypt) - Muslims (Egypt); Opponents of Morsi - Supporters of Morsi,0.2702702702702703
EGY,Qena governorate,1,14,45,26.023955214285714,32.45034757142857,Egypt: Government; Egypt: Islamic State,0.42857142857142855
EGY,Qena governorate,2,1,0,25.847377,32.834237,Copts (Egypt) - Muslims (Egypt),0.0
EGY,Qena governorate,5,5,60,25.9489434,32.4022266,al-Gama'a al-Islamiyya - Civilians,0.5714285714285714
EGY,Red Sea governorate,1,3,5,26.992222,31.415278,Egypt: Government,0.22727272727272727
EGY,Red Sea governorate,4,1,1,27.25738,33.81291,Government of Egypt - Civilians,0.045454545454545456
EGY,Red Sea governorate,5,4,16,27.120822750000002,32.6216065,IS - Civilians; al-Gama'a al-Islamiyya - Civilians,0.7272727272727273
EGY,Sohag governorate,1,15,30,26.605356133333334,31.671167066666666,Egypt: Government,0.8823529411764706
EGY,Sohag governorate,2,1,3,26.235684,32.00347,Copts (Egypt) - Muslims (Egypt),0.08823529411764706
EGY,Sohag governorate,5,2,1,26.5310855,31.7416665,al-Gama'a al-Islamiyya - Civilians,0.029411764705882353
EGY,South Sinai governorate,1,7,12,28.716624857142858,33.66249628571428,Egypt: Government; Egypt: Islamic State,0.08955223880597014
EGY,South Sinai governorate,5,3,122,28.79685166666667,34.613704,Tawhid wal Jihad - Civilians,0.9104477611940298
EGY,Suez governorate,1,1,2,29.966667,32.55,Egypt: Government,0.09090909090909091
EGY,Suez governorate,2,5,6,29.973714,32.526267,Opponents of Morsi - Supporters of Morsi,0.2727272727272727
EGY,Suez governorate,4,3,14,29.973714,32.526267,Government of Egypt - Civilians,0.6363636363636364
ERI,Anseba region,1,4,18,16.132361,37.9881945,Eritrea: Government,1.0
ERI,Anseba region,4,1,0,15.777778,38.458056,Government of Eritrea - Civilians,0.0
ERI,Debub region,1,7,3059,14.6241,39.13990185714285,Eritrea - Ethiopia,1.0
ERI,Gash-Barka region,1,24,16002,14.955833583333332,37.49225679166667,Eritrea - Ethiopia; Eritrea: Government; Ethiopia: Government,1.0
ERI,Gash-Setit province,1,1,2,15.113889,37.592778,Eritrea: Government,1.0
ERI,Maekel region,1,1,4,15.333333,38.933333,Eritrea - Ethiopia,1.0
ERI,Maekel region,4,3,0,15.333333000000001,38.927777666666664,Government of Eritrea - Civilians,0.0
ERI,Northern Red Sea region,1,2,2,15.344583,39.5955555,Eritrea - Ethiopia,1.0
ERI,Southern Red Sea region,4,1,0,14.7,40.9,Government of Eritrea - Civilians,0.0
ESP,Andalucía autonomous community,1,8,12,37.28305275,-4.742999375,Spain: Basque,1.0
ESP,Aragón autonomous community,1,2,3,42.208290000000005,-0.6096705,Spain: Basque,1.0
ESP,Cantabria autonomous community,1,2,4,43.45429,-3.631005,Spain: Basque,1.0
ESP,Castilla y León autonomous community,1,2,2,41.784425,-5.6171,Spain: Basque,1.0
ESP,Cataluña autonomous community,1,13,29,41.56453161538461,2.2478166923076923,Spain: Basque,0.6170212765957447
ESP,Cataluña autonomous community,2,1,2,41.07663,1.14163,DZ Mafia - Yoda,0.0425531914893617
ESP,Cataluña autonomous community,5,3,16,41.288903999999995,1.8025633333333335,IS - Civilians,0.3404255319148936
ESP,Community of Madrid,1,26,51,40.4213023076923,-3.719149423076923,Spain: Basque,0.21074380165289255
ESP,Community of Madrid,5,1,191,40.412752,-3.707721,GICM - Civilians,0.7892561983471075
ESP,Islas Baleares autonomous community,1,1,2,39.5247,2.53922,Spain: Basque,1.0
ESP,Navarra autonomous community,1,8,11,42.8919875,-1.6377703750000001,Spain: Basque,1.0
ESP,País Vasco autonomous community,1,76,88,43.25868093421053,-2.455930302631579,Spain: Basque,1.0
ESP,Region of Murcia,1,1,1,37.987041,-1.130042,Spain: Basque,1.0
ESP,Valenciana autonomous community,1,4,6,38.885466,-0.43412300000000004,Spain: Basque,1.0
ETH,Addis Ababa Chartered city,1,13,19,9.02497,38.74689,Egypt: Government; Ethiopia: Amhara; Ethiopia: Government/Amhara,0.21839080459770116
ETH,Addis Ababa Chartered city,2,6,45,9.02497,38.74689,"Amhara - Oromo; Amhara, Guraghe - Oromo; Oromo - Dorze, Gamo, Guraghe, Silt'e, Wolayta",0.5172413793103449
ETH,Addis Ababa Chartered city,4,17,23,9.02497,38.74689,Government of Ethiopia - Civilians,0.26436781609195403
ETH,Afar state,1,89,742,12.96154648314607,40.07149380898877,Ethiopia: Afar; Ethiopia: Government,0.5921787709497207
ETH,Afar state,2,14,189,10.519169785714286,40.83477271428571,Afar - Issa (Dir); Afar - Kereyou; Afar - Oromo,0.15083798882681565
ETH,Afar state,4,4,288,12.827204250000001,40.8210515,"Government of Eritrea - Civilians; Government of Eritrea, Government of Ethiopia - Civilians; Government of Ethiopia - Civilians",0.2298483639265762
ETH,Afar state,5,6,34,12.956859166666668,39.98042816666666,TPLF - Civilians,0.02713487629688747
ETH,Amhara state,1,1135,11386,11.316406162114538,38.31574042202644,Ethiopia: Amhara; Ethiopia: Government; Ethiopia: Government/Amhara,0.8365907421013961
ETH,Amhara state,2,24,457,11.675939666666666,38.053285124999995,AFNF - AFPO; Afar - Oromo; Amhara - Gumuz,0.033578251285819254
ETH,Amhara state,4,117,1040,11.204112333333335,38.51156825641026,Government of Ethiopia - Civilians,0.07641440117560618
ETH,Amhara state,5,94,727,11.375918340425534,38.7346090212766,Fano - Civilians; OLA - Civilians; TPLF - Civilians,0.05341660543717854
ETH,Bale province,1,4,0,6.79583575,39.8374975,Ethiopia: Oromiya,0.0
ETH,Begemder province,1,19,7771,12.28983947368421,37.846304315789475,Ethiopia: Government,1.0
ETH,Benishangul-Gumuz state,1,13,42,10.623546846153847,35.90488823076923,Ethiopia: Government/Amhara; Ethiopia: Oromiya,0.051407588739290085
ETH,Benishangul-Gumuz state,2,22,636,10.394048863636364,35.941205545454544,"Agaw, Amhara - Gumuz; Agaw, Amhara, Shinasha - Gumuz; Amhara - Gumuz",0.7784577723378213
ETH,Benishangul-Gumuz state,4,16,45,10.5560826875,35.563171312499996,Government of Ethiopia - Civilians,0.05507955936352509
